Name; x; y; orientation; info; TimeEntry; TimeExit
-2944;-2.06104;60.31578;75.69374;Obstacle;0;-1
-2958;10.75188;34.37309;126.45890;Obstacle;0;-1
-2972;12.28279;62.82991;203.50250;Obstacle;0;-1
-2986;14.43001;47.60875;349.40480;Obstacle;0;-1
-3000;-22.17398;61.50717;352.42170;Obstacle;0;-1
-3014;-21.55449;29.53533;142.64250;Obstacle;0;-1
-3028;18.01415;62.16710;95.53311;Obstacle;0;-1
-3042;-0.76472;35.75511;134.73560;Obstacle;0;-1
-3056;-15.88172;45.34045;309.60440;Obstacle;0;-1
-3070;-14.54267;46.18159;11.59760;Obstacle;0;-1
-3084;-20.69987;49.77967;280.33280;Obstacle;0;-1
-3098;-2.51652;49.44839;22.25154;Obstacle;0;-1
-3112;-2.29767;49.01801;81.79703;Obstacle;0;-1
-3126;5.44338;56.15065;301.04010;Obstacle;0;-1
-3140;-21.59171;68.94698;79.34828;Obstacle;0;-1
-3154;-3.71547;44.47593;194.06460;Obstacle;0;-1
-3168;9.36731;67.75691;255.17550;Obstacle;0;-1
-3182;18.42867;45.48729;256.00040;Obstacle;0;-1
-3196;-14.52065;30.33500;358.88120;Obstacle;0;-1
-3210;-20.55060;55.34374;114.03320;Obstacle;0;-1
-3224;18.42125;46.65129;321.82350;Obstacle;0;-1
-3238;23.88645;72.39803;193.98670;Obstacle;0;-1
-3252;18.53666;32.53514;92.65100;Obstacle;0;-1
-3266;11.15897;30.96968;184.21960;Obstacle;0;-1
-3280;-22.49337;42.58259;263.81150;Obstacle;0;-1
-3294;10.71962;36.59113;247.34790;Obstacle;0;-1
-3308;-10.76963;56.04932;300.34270;Obstacle;0;-1
-3322;7.82598;43.61618;36.91125;Obstacle;0;-1
-3336;6.42812;46.01934;84.08587;Obstacle;0;-1
-3350;-4.82595;29.05309;46.83433;Obstacle;0;-1
-3364;19.86838;33.39457;98.22254;Obstacle;0;-1
-3378;-2.72118;56.74387;229.09880;Obstacle;0;-1
-3392;18.33821;31.14575;95.39063;Obstacle;0;-1
-3406;2.15542;39.64848;178.89940;Obstacle;0;-1
-3420;-17.54394;32.97622;23.67041;Obstacle;0;-1
-3434;3.45934;70.75547;168.26580;Obstacle;0;-1
-3448;-0.60793;57.75953;346.99300;Obstacle;0;-1
-3462;15.48909;34.89228;171.48430;Obstacle;0;-1
-3476;6.70115;53.61321;347.28680;Obstacle;0;-1
-3490;-24.15643;33.08459;45.23333;Obstacle;0;-1
-3504;-6.83234;44.42802;275.81690;Obstacle;0;-1
-3518;-15.20032;25.37217;58.57695;Obstacle;0;-1
-3532;19.79452;54.72310;304.71500;Obstacle;0;-1
-3546;-0.32061;55.02929;358.62480;Obstacle;0;-1
-3560;8.56259;49.61730;35.39561;Obstacle;0;-1
-3574;-2.29154;53.05028;23.35645;Obstacle;0;-1
-3588;18.71423;67.13253;90.04617;Obstacle;0;-1
-3602;-16.06511;33.18950;202.12980;Obstacle;0;-1
-3616;29.50700;54.57700;151.63740;Obstacle;0;-1
-3630;42.28113;66.15550;332.25100;Obstacle;0;-1
-3644;59.97839;45.94413;190.48100;Obstacle;0;-1
-3658;71.08134;32.62401;112.11700;Obstacle;0;-1
-3672;41.11319;36.11432;194.24690;Obstacle;0;-1
-3686;43.26335;46.56795;313.07940;Obstacle;0;-1
-3700;58.21341;69.49888;143.33220;Obstacle;0;-1
-3714;30.61874;37.45800;126.37990;Obstacle;0;-1
-3728;63.87373;31.07774;356.00440;Obstacle;0;-1
-3742;66.06393;60.93851;42.24001;Obstacle;0;-1
-3756;44.70965;47.96731;279.46010;Obstacle;0;-1
-3770;71.14227;58.27444;85.41913;Obstacle;0;-1
-3784;71.23148;29.32457;139.09870;Obstacle;0;-1
-3798;47.37257;56.51820;247.69420;Obstacle;0;-1
-3812;35.42708;65.53003;358.52030;Obstacle;0;-1
-3826;54.49613;70.83981;304.88460;Obstacle;0;-1
-3840;60.53948;50.00937;106.41730;Obstacle;0;-1
-3854;33.80865;52.83674;153.47330;Obstacle;0;-1
-3868;57.49084;43.15632;272.16000;Obstacle;0;-1
-3882;51.15973;47.24852;108.33060;Obstacle;0;-1
-3896;63.10320;68.22230;128.08130;Obstacle;0;-1
-3910;63.15765;40.65303;138.35270;Obstacle;0;-1
-3924;56.24559;70.01894;81.47770;Obstacle;0;-1
-3938;74.39690;71.77779;255.09690;Obstacle;0;-1
-3952;30.43670;32.15397;10.40927;Obstacle;0;-1
-3966;68.52280;41.86410;264.47840;Obstacle;0;-1
-3980;53.78847;47.92363;205.77020;Obstacle;0;-1
-3994;41.09387;44.22331;115.43260;Obstacle;0;-1
-4008;57.11184;66.81003;108.93230;Obstacle;0;-1
-4022;31.20607;29.23223;246.12620;Obstacle;0;-1
-4036;72.27087;37.80843;225.58840;Obstacle;0;-1
-4050;62.36622;58.08046;36.82199;Obstacle;0;-1
-4064;28.69970;62.40878;216.77430;Obstacle;0;-1
-4078;38.89604;67.05638;132.76840;Obstacle;0;-1
-4092;68.01056;65.59519;282.34650;Obstacle;0;-1
-4106;54.11154;52.35220;206.10210;Obstacle;0;-1
-4120;36.32367;36.07745;61.84534;Obstacle;0;-1
-4134;69.10468;32.95623;355.62060;Obstacle;0;-1
-4148;26.86129;28.34486;111.67430;Obstacle;0;-1
-4162;63.43801;34.65479;306.68430;Obstacle;0;-1
-4176;38.41099;39.48707;93.90285;Obstacle;0;-1
-4190;63.56397;41.52251;242.27750;Obstacle;0;-1
-4204;26.28218;43.19313;104.39910;Obstacle;0;-1
-4218;36.36994;56.94738;183.05840;Obstacle;0;-1
-4232;41.81901;61.11274;268.56530;Obstacle;0;-1
-4246;34.28566;34.39904;204.15860;Obstacle;0;-1
-4260;64.37651;49.67897;225.89860;Obstacle;0;-1
-4274;46.96770;62.16716;70.84469;Obstacle;0;-1
-4288;-62.20870;5.38589;75.92102;Obstacle;0;-1
-4302;-73.79807;23.56819;215.22480;Obstacle;0;-1
-4316;-71.03709;21.76750;244.87070;Obstacle;0;-1
-4330;-32.29954;-17.26519;163.82570;Obstacle;0;-1
-4344;-69.40940;-18.09398;316.97690;Obstacle;0;-1
-4358;-29.98795;-24.50010;139.03380;Obstacle;0;-1
-4372;-73.86224;-6.77400;194.71720;Obstacle;0;-1
-4386;-67.17607;-24.13029;58.45387;Obstacle;0;-1
-4400;-26.73511;-5.16843;140.34730;Obstacle;0;-1
-4414;-35.55674;13.24004;46.95951;Obstacle;0;-1
-4428;-59.84759;-18.24993;116.92130;Obstacle;0;-1
-4442;-52.26637;12.04638;4.10161;Obstacle;0;-1
-4456;-31.09833;-15.52494;190.67310;Obstacle;0;-1
-4470;-41.22794;0.32059;313.66090;Obstacle;0;-1
-4484;-62.32388;-17.09620;25.02138;Obstacle;0;-1
-4498;-39.82970;1.77770;37.57988;Obstacle;0;-1
-4512;-74.67460;-12.15470;129.64410;Obstacle;0;-1
-4526;-59.11435;-9.24216;186.33830;Obstacle;0;-1
-4540;-61.52130;-20.40984;95.53989;Obstacle;0;-1
-4554;-41.08033;2.44616;114.43520;Obstacle;0;-1
-4568;-48.25684;-2.17655;81.78934;Obstacle;0;-1
-4582;-37.90475;-8.46948;213.62460;Obstacle;0;-1
-4596;-72.57017;17.91238;119.94240;Obstacle;0;-1
-4610;-65.12957;-14.11108;334.68720;Obstacle;0;-1
-4624;-30.30834;-21.68668;197.79770;Obstacle;0;-1
-4638;-58.10892;8.56308;60.63470;Obstacle;0;-1
-4652;-27.05764;-22.96008;195.28110;Obstacle;0;-1
-4666;-30.25688;0.61466;56.24575;Obstacle;0;-1
-4680;-27.63855;12.82778;201.20580;Obstacle;0;-1
-4694;-39.37139;-8.82970;135.21760;Obstacle;0;-1
-4708;-61.15602;3.02322;339.32680;Obstacle;0;-1
-4722;-31.78445;17.62857;54.14088;Obstacle;0;-1
-4736;-44.26371;-5.44935;142.66890;Obstacle;0;-1
-4750;-35.92645;17.63096;173.76900;Obstacle;0;-1
-4764;-53.08606;19.78469;112.79580;Obstacle;0;-1
-4778;-31.11181;18.20156;192.11110;Obstacle;0;-1
-4792;-60.28405;24.27770;334.77490;Obstacle;0;-1
-4806;-38.41339;-16.74041;138.65880;Obstacle;0;-1
-4820;-26.43729;-9.42821;269.52090;Obstacle;0;-1
-4834;-68.84506;-22.22983;350.34260;Obstacle;0;-1
-4848;-56.12383;-20.42583;304.16300;Obstacle;0;-1
-4862;-60.28021;14.14732;2.52722;Obstacle;0;-1
-4876;-35.39869;17.61906;197.66680;Obstacle;0;-1
-4890;-37.08947;-17.78437;313.10010;Obstacle;0;-1
-4904;-72.52264;5.12152;85.95204;Obstacle;0;-1
-4918;-49.24881;20.32941;38.51808;Obstacle;0;-1
-4932;-61.20871;-12.73026;215.04480;Obstacle;0;-1
-4946;-54.46941;-1.93823;34.85423;Obstacle;0;-1
-4960;-33.83176;31.00296;173.60040;Obstacle;0;-1
-4974;-71.40072;69.92719;303.71000;Obstacle;0;-1
-4988;-58.36008;35.20048;268.96730;Obstacle;0;-1
-5002;-39.08746;28.72974;39.48746;Obstacle;0;-1
-5016;-51.68504;53.44493;58.21805;Obstacle;0;-1
-5030;-52.23726;60.42685;157.37610;Obstacle;0;-1
-5044;-47.60913;40.64405;280.64770;Obstacle;0;-1
-5058;-59.10520;45.13472;67.73981;Obstacle;0;-1
-5072;-65.91296;36.84704;276.61780;Obstacle;0;-1
-5086;-26.49105;27.60363;271.10450;Obstacle;0;-1
-5100;-26.27982;25.42656;185.51170;Obstacle;0;-1
-5114;-25.32398;72.36003;132.01890;Obstacle;0;-1
-5128;-51.89862;67.33351;219.62690;Obstacle;0;-1
-5142;-73.16826;33.17399;172.50070;Obstacle;0;-1
-5156;-39.44855;71.71387;256.81270;Obstacle;0;-1
-5170;-34.42101;42.50479;272.08620;Obstacle;0;-1
-5184;-28.18967;62.88297;234.73860;Obstacle;0;-1
-5198;-41.01550;30.45040;169.92900;Obstacle;0;-1
-5212;-60.05764;38.92484;329.11440;Obstacle;0;-1
-5226;-38.41273;35.20831;223.14840;Obstacle;0;-1
-5240;-53.89821;27.74196;154.28150;Obstacle;0;-1
-5254;-70.86056;49.07378;261.04580;Obstacle;0;-1
-5268;-47.28791;57.88446;277.96240;Obstacle;0;-1
-5282;-25.07327;56.75558;66.41703;Obstacle;0;-1
-5296;-73.68704;74.14645;269.00000;Obstacle;0;-1
-5310;-40.63025;46.06840;11.79852;Obstacle;0;-1
-5324;-69.35536;72.39410;94.10086;Obstacle;0;-1
-5338;-26.95649;36.99177;32.96125;Obstacle;0;-1
-5352;-64.56035;34.40553;61.44803;Obstacle;0;-1
-5366;-50.44315;35.52547;52.92256;Obstacle;0;-1
-5380;-67.14159;39.46575;184.85000;Obstacle;0;-1
-5394;-39.78233;57.19169;322.47130;Obstacle;0;-1
-5408;-33.03564;48.76919;18.34981;Obstacle;0;-1
-5422;-41.89773;67.49318;57.61608;Obstacle;0;-1
-5436;-37.51472;66.32832;326.33480;Obstacle;0;-1
-5450;-26.57741;56.14236;281.55940;Obstacle;0;-1
-5464;-41.65970;63.16121;90.69608;Obstacle;0;-1
-5478;-65.54262;55.39864;315.50360;Obstacle;0;-1
-5492;-53.96855;62.78331;358.14220;Obstacle;0;-1
-5506;-64.62852;61.56224;141.36740;Obstacle;0;-1
-5520;-72.79666;61.38471;232.80940;Obstacle;0;-1
-5534;-40.08035;39.89065;68.83273;Obstacle;0;-1
-5548;-43.28937;72.93144;97.03142;Obstacle;0;-1
-5562;-48.61575;41.25822;305.75270;Obstacle;0;-1
-5576;-65.09407;68.43250;70.39124;Obstacle;0;-1
-5590;-39.30228;72.45049;50.94304;Obstacle;0;-1
-5604;-43.45901;68.86086;72.12533;Obstacle;0;-1
-5618;-66.77931;49.23226;132.93520;Obstacle;0;-1
-5632;42.20769;4.42577;33.60054;Obstacle;0;-1
-5646;32.06841;16.02088;303.52610;Obstacle;0;-1
-5660;39.20967;22.81992;91.41452;Obstacle;0;-1
-5674;50.95710;-14.19462;347.25890;Obstacle;0;-1
-5688;63.28750;1.85739;72.88939;Obstacle;0;-1
-5702;67.12708;-16.32639;304.17480;Obstacle;0;-1
-5716;69.38834;7.57313;353.97150;Obstacle;0;-1
-5730;60.22870;23.36748;133.49630;Obstacle;0;-1
-5744;72.45507;15.91059;176.54690;Obstacle;0;-1
-5758;43.14698;19.39745;342.88910;Obstacle;0;-1
-5772;61.67495;13.05894;88.88600;Obstacle;0;-1
-5786;26.81150;13.40327;180.86410;Obstacle;0;-1
-5800;25.02038;22.52216;244.22430;Obstacle;0;-1
-5814;68.87143;-24.83528;208.41120;Obstacle;0;-1
-5828;28.22485;-15.03352;1.73282;Obstacle;0;-1
-5842;73.52171;-5.70721;115.08630;Obstacle;0;-1
-5856;58.80098;-23.65195;258.40120;Obstacle;0;-1
-5870;30.25245;-12.34879;6.13129;Obstacle;0;-1
-5884;56.77230;8.89947;68.20578;Obstacle;0;-1
-5898;45.48589;-15.41415;101.52810;Obstacle;0;-1
-5912;34.33074;-1.87182;42.39922;Obstacle;0;-1
-5926;56.51695;7.86183;321.59950;Obstacle;0;-1
-5940;29.76825;-20.23550;82.52087;Obstacle;0;-1
-5954;66.20334;-15.19848;163.32440;Obstacle;0;-1
-5968;68.16145;5.09920;275.85500;Obstacle;0;-1
-5982;65.37967;-22.49398;49.79304;Obstacle;0;-1
-5996;32.28014;5.76817;304.41420;Obstacle;0;-1
-6010;38.97065;-20.67040;112.47670;Obstacle;0;-1
-6024;29.19585;-16.33892;143.63950;Obstacle;0;-1
-6038;60.32171;9.34209;214.40280;Obstacle;0;-1
-6052;42.29514;-0.20073;238.80280;Obstacle;0;-1
-6066;36.89469;-15.47657;116.08730;Obstacle;0;-1
-6080;62.91835;-5.46219;72.55972;Obstacle;0;-1
-6094;59.92983;15.96471;152.29160;Obstacle;0;-1
-6108;63.29697;-16.37001;332.58990;Obstacle;0;-1
-6122;42.15019;9.08085;97.16183;Obstacle;0;-1
-6136;74.40878;13.45278;127.04750;Obstacle;0;-1
-6150;50.59189;-19.04469;50.52170;Obstacle;0;-1
-6164;47.44914;21.50785;359.20900;Obstacle;0;-1
-6178;38.63220;-24.30468;332.82610;Obstacle;0;-1
-6192;27.54527;8.59397;153.15690;Obstacle;0;-1
-6206;68.60977;-14.42633;22.36128;Obstacle;0;-1
-6220;25.26909;-19.31609;314.80090;Obstacle;0;-1
-6234;40.70344;12.04052;169.41230;Obstacle;0;-1
-6248;51.99716;17.08685;173.91250;Obstacle;0;-1
-6262;68.28230;18.81272;356.57460;Obstacle;0;-1
-6276;57.97327;23.76767;279.99000;Obstacle;0;-1
-6290;34.97646;-6.63225;46.22322;Obstacle;0;-1
Seed;1.00000;1.00000;1.00000;Seed;0;-1
Fruit_left_close;-2.00000;9.00000;160.00000;Position;0;-1
Fruit_center_close;0.00000;9.50000;0.00000;Position;0;-1
Fruit_right_close;2.00000;9.00000;-160.00000;Position;0;-1
Fruit_left_middle;-4.00000;12.00000;0.00000;Position;0;-1
Fruit_center_middle;0.00000;13.00000;0.00000;Position;0;-1
Fruit_right_middle;4.00000;12.00000;0.00000;Position;0;-1
Fruit_left_far;-6.00000;15.00000;0.00000;Position;0;-1
Fruit_center_far;0.00000;16.50000;0.00000;Position;0;-1
Fruit_right_far;6.00000;15.00000;0.00000;Position;0;-1
GivenTarget;0.00000;0.00000;0.00000;StartSetting;0;-1
RandomThree;0.00000;0.00000;0.00000;StartSetting;0;-1
-6304;1.97719;-54.72137;257.47580;Obstacle;0;-1
-6318;-20.71919;-31.86771;87.51897;Obstacle;0;-1
-6332;-2.80567;-64.11398;61.62750;Obstacle;0;-1
-6346;1.99771;-33.09717;194.00300;Obstacle;0;-1
-6360;-16.86192;-68.87521;242.48830;Obstacle;0;-1
-6374;14.34590;-28.80265;66.39522;Obstacle;0;-1
-6388;-8.20092;-37.19749;50.00414;Obstacle;0;-1
-6402;4.20033;-44.75844;192.40580;Obstacle;0;-1
-6416;-10.49552;-31.68534;105.29420;Obstacle;0;-1
-6430;14.83628;-49.55354;125.53650;Obstacle;0;-1
-6444;-13.53449;-25.84877;134.37360;Obstacle;0;-1
-6458;10.31332;-49.36140;312.01970;Obstacle;0;-1
-6472;-12.99124;-26.64693;309.76820;Obstacle;0;-1
-6486;18.84166;-74.39241;190.38230;Obstacle;0;-1
-6500;-12.34720;-60.03958;51.02540;Obstacle;0;-1
-6514;18.99468;-41.68911;234.58090;Obstacle;0;-1
-6528;2.43327;-57.13583;86.97424;Obstacle;0;-1
-6542;-7.31520;-68.46513;217.49160;Obstacle;0;-1
-6556;8.06350;-71.79906;53.08366;Obstacle;0;-1
-6570;12.75775;-62.47139;301.14510;Obstacle;0;-1
-6584;0.86652;-59.21928;93.75237;Obstacle;0;-1
-6598;21.80779;-57.57320;216.86990;Obstacle;0;-1
-6612;6.05061;-53.80694;229.68210;Obstacle;0;-1
-6626;-14.42367;-27.03764;69.04396;Obstacle;0;-1
-6640;8.60292;-66.80058;281.01870;Obstacle;0;-1
-6654;-15.60924;-48.47066;53.35051;Obstacle;0;-1
-6668;24.59121;-54.65480;22.14232;Obstacle;0;-1
-6682;8.63182;-54.68843;1.57832;Obstacle;0;-1
-6696;17.36422;-37.13388;274.99400;Obstacle;0;-1
-6710;13.56680;-65.15793;154.28800;Obstacle;0;-1
-6724;-17.39544;-50.78427;147.99120;Obstacle;0;-1
-6738;-18.37536;-57.61877;231.82270;Obstacle;0;-1
-6752;17.81365;-47.86031;170.11990;Obstacle;0;-1
-6766;15.57073;-50.50847;259.63530;Obstacle;0;-1
-6780;-14.53107;-50.99165;258.24540;Obstacle;0;-1
-6794;-6.54610;-41.66479;5.18424;Obstacle;0;-1
-6808;15.67296;-74.42668;263.41630;Obstacle;0;-1
-6822;-11.31816;-63.69998;132.14450;Obstacle;0;-1
-6836;14.03753;-67.07773;67.49819;Obstacle;0;-1
-6850;-4.61716;-27.01203;80.78705;Obstacle;0;-1
-6864;8.70727;-48.87482;191.80060;Obstacle;0;-1
-6878;10.28076;-36.45833;98.80657;Obstacle;0;-1
-6892;24.39859;-64.20686;105.22700;Obstacle;0;-1
-6906;-22.02895;-52.58306;75.43629;Obstacle;0;-1
-6920;-1.37942;-53.94781;74.20699;Obstacle;0;-1
-6934;-5.09411;-33.68892;338.18070;Obstacle;0;-1
-6948;-24.69938;-71.08873;167.88950;Obstacle;0;-1
-6962;20.46951;-55.38761;220.75780;Obstacle;0;-1
-6976;-45.17094;-63.55966;23.96425;Obstacle;0;-1
-6990;-58.99142;-59.70663;27.97023;Obstacle;0;-1
-7004;-29.60473;-39.37154;41.50624;Obstacle;0;-1
-7018;-47.37843;-26.49441;65.65314;Obstacle;0;-1
-7032;-35.26183;-32.23660;271.94980;Obstacle;0;-1
-7046;-63.42758;-62.78485;315.70790;Obstacle;0;-1
-7060;-58.94591;-51.58493;291.23870;Obstacle;0;-1
-7074;-45.10542;-70.19501;195.23790;Obstacle;0;-1
-7088;-52.47794;-52.00031;195.90410;Obstacle;0;-1
-7102;-30.29075;-52.04691;49.74738;Obstacle;0;-1
-7116;-62.57915;-60.61430;231.74930;Obstacle;0;-1
-7130;-40.05504;-52.41905;296.25470;Obstacle;0;-1
-7144;-69.46411;-50.58076;304.16940;Obstacle;0;-1
-7158;-39.07399;-27.45280;47.07774;Obstacle;0;-1
-7172;-70.91579;-64.34513;139.40220;Obstacle;0;-1
-7186;-39.45918;-28.44810;68.86479;Obstacle;0;-1
-7200;-56.41618;-38.23499;124.16340;Obstacle;0;-1
-7214;-70.82774;-38.01281;62.10399;Obstacle;0;-1
-7228;-72.66060;-73.22334;269.93880;Obstacle;0;-1
-7242;-54.60003;-69.31672;34.28162;Obstacle;0;-1
-7256;-47.86852;-26.90158;50.95231;Obstacle;0;-1
-7270;-31.48157;-31.07566;29.77151;Obstacle;0;-1
-7284;-54.68908;-49.27624;163.87140;Obstacle;0;-1
-7298;-37.59624;-41.88107;14.26732;Obstacle;0;-1
-7312;-59.42479;-66.71638;164.45180;Obstacle;0;-1
-7326;-39.24039;-34.79291;25.25625;Obstacle;0;-1
-7340;-31.78899;-70.96162;144.33760;Obstacle;0;-1
-7354;-31.74073;-38.39886;208.27160;Obstacle;0;-1
-7368;-52.98757;-72.51791;81.53628;Obstacle;0;-1
-7382;-28.00724;-71.70049;225.41030;Obstacle;0;-1
-7396;-56.78856;-43.69335;349.34530;Obstacle;0;-1
-7410;-27.54409;-57.86204;37.61824;Obstacle;0;-1
-7424;-46.60197;-71.18813;230.72480;Obstacle;0;-1
-7438;-52.95708;-59.78170;295.42000;Obstacle;0;-1
-7452;-28.55384;-69.10867;199.32270;Obstacle;0;-1
-7466;-69.74667;-39.49818;255.36480;Obstacle;0;-1
-7480;-46.85453;-49.65697;317.60500;Obstacle;0;-1
-7494;-60.71290;-36.14674;239.58830;Obstacle;0;-1
